id,marketing_channel,account_creation_method,country_code,loyalty_program,created_on
f8f29205,direct,desktop,DE,1,5/9/20
fdf3183c,direct,desktop,US,0,5/9/20
d0c9d117,direct,desktop,PL,0,5/9/20
0b4932bd,direct,desktop,BR,1,5/9/20
c2f4614d,direct,desktop,US,0,5/9/20
d93184bc,direct,desktop,JP,0,5/9/20
308fe3f3,direct,desktop,SI,0,5/9/20
18dac435,direct,desktop,US,0,5/9/20
fda915bb,direct,desktop,US,0,5/9/20
4db9bf82,direct,desktop,US,1,5/9/20
aeba0122,direct,desktop,UY,1,5/9/20
aaed6cf7,direct,desktop,AU,0,5/9/20
2b4b5201,direct,desktop,US,0,5/9/20
4ede7e19,direct,desktop,US,1,5/9/20
83259443,direct,desktop,GR,1,5/9/20
460ddeb2,direct,desktop,GB,1,5/9/20
ea40b9dd,direct,desktop,GB,0,5/9/20
d6bc23e3,direct,desktop,MX,0,5/9/20
a1782376,direct,desktop,CA,0,5/9/20
9c2ad258,direct,desktop,GB,1,5/9/20
49b6b21c,direct,desktop,HU,0,5/9/20
bd807b4f,direct,desktop,BO,1,5/9/20
bad25033,direct,desktop,US,0,5/9/20
6612a99b,direct,desktop,US,0,5/9/20
100144a5,direct,desktop,PT,1,5/9/20
796d0e65,direct,desktop,GB,1,5/9/20
be2214d4,direct,desktop,KR,0,5/9/20
692b0103,direct,desktop,US,1,1/20/21
c353aa23,direct,desktop,US,1,1/20/21
b0f5bac1,direct,desktop,US,0,1/20/21
d9dd74e6,direct,desktop,US,1,1/20/21
61ddc089,direct,desktop,CH,0,1/20/21
b729fec5,direct,desktop,CH,0,1/20/21
47a9864f,direct,desktop,IE,1,1/20/21
c0a47239,direct,desktop,AU,1,1/20/21
b7f50ca7,direct,desktop,IE,0,1/20/21
b798b32a,direct,desktop,NO,0,1/20/21
15394282,direct,desktop,US,1,1/20/21
5383fa21,direct,desktop,NL,0,1/20/21
4d5f1251,direct,desktop,US,1,1/20/21
3350aa99,direct,desktop,US,0,1/20/21
17999c52,direct,desktop,US,1,1/20/21
f820791e,direct,desktop,US,1,1/20/21
4d302cc3,direct,desktop,AU,1,1/20/21
be879496,direct,desktop,US,0,1/20/21
acb89ded,direct,desktop,GB,1,1/20/21
13166213,direct,desktop,US,0,1/20/21
c3fe471f,direct,desktop,HU,1,1/20/21
72328f56,direct,desktop,DE,1,1/20/21
1b5bf732,direct,desktop,SE,0,1/20/21
ff9efeeb,direct,desktop,US,0,1/20/21
089d0d4d,direct,desktop,BR,0,1/20/21
19cedf6f,direct,desktop,US,1,1/20/21
b74d66e7,direct,desktop,US,0,1/20/21
5ff00e48,direct,desktop,US,0,1/20/21
211e5aaa,direct,desktop,AT,0,1/20/21
c1f3b6ed,direct,desktop,AU,1,1/20/21
656a6cfa,direct,desktop,JP,0,1/20/21
771adb95,direct,desktop,US,0,1/20/21
f8b3c48a,direct,desktop,US,0,1/20/21
bca149f1,direct,desktop,ES,0,1/20/21
1e16d69f,direct,desktop,US,1,1/20/21
976f56cb,direct,desktop,DE,0,1/20/21
60976a61,direct,desktop,US,1,1/20/21
026b653c,direct,desktop,IT,1,1/20/21
8f5ba8b4,direct,desktop,JP,1,1/20/21
6a552826,direct,desktop,KW,1,1/20/21
36e829b1,direct,desktop,CZ,1,1/20/21
99e9f4c0,direct,desktop,US,1,1/20/21
815cc1aa,direct,desktop,US,1,1/20/21
833cd9c7,direct,desktop,FR,0,1/20/21
169502c3,direct,desktop,CA,1,1/20/21
fd80b235,direct,desktop,JP,0,1/20/21
fbbe0546,direct,desktop,TR,1,1/20/21
070ae907,direct,desktop,GB,1,1/20/21
53224837,direct,desktop,JP,0,1/20/21
4120cd21,direct,desktop,KR,0,1/20/21
66644916,direct,desktop,GB,1,1/20/21
f6e9c287,direct,desktop,US,0,1/20/21
17b67425,direct,desktop,CA,1,1/20/21
0d588256,direct,desktop,AU,0,1/20/21
5ecc4b74,direct,desktop,GB,1,1/20/21
198606000,direct,desktop,US,1,10/3/21
2f3c0920,direct,desktop,SE,1,10/3/21
24d00135,direct,desktop,US,0,10/3/21
5cdfbbc9,direct,desktop,US,1,10/3/21
fa8e72ed,direct,desktop,US,0,10/3/21
c158d139,direct,desktop,US,0,10/3/21
0854ff5a,direct,desktop,BR,0,10/3/21
df1e467a,direct,desktop,RO,1,10/3/21
ac75f62c,direct,desktop,GB,1,10/3/21
1cc0c0d5,direct,desktop,ID,0,10/3/21
48461755,direct,desktop,CO,1,10/3/21
5fa02722,direct,desktop,US,0,10/3/21
4527864d,direct,desktop,FI,1,10/3/21
7a9d4de2,direct,desktop,US,1,10/3/21
d7cb10df,direct,desktop,IE,0,10/3/21
bd42af73,direct,desktop,US,0,10/3/21
d769db26,direct,desktop,GB,0,10/3/21
b26b4ff2,direct,desktop,GB,1,10/3/21
aaa64196,direct,desktop,US,1,10/3/21
9530cf9e,direct,desktop,US,0,10/3/21
18bac049,direct,desktop,NL,0,10/3/21
38c47f66,direct,desktop,PL,1,10/3/21
84c81c31,direct,desktop,GB,1,10/3/21
7f0250e3,direct,desktop,US,1,10/3/21
60c31eb5,direct,desktop,AR,0,10/3/21
5525fd52,direct,desktop,US,1,10/3/21
19e9f383,direct,desktop,GB,1,10/3/21
93ceb0ae,direct,desktop,CA,1,10/3/21
4499834,direct,desktop,US,1,10/3/21
7bf603a9,direct,desktop,US,1,10/3/21
1a1299be,direct,desktop,JP,1,10/3/21
39e18e6e,direct,desktop,CO,1,10/3/21
1c691687,direct,desktop,US,0,10/3/21
16b837ff,direct,desktop,JP,0,10/3/21
5fdc5697,direct,desktop,US,0,10/3/21
69e34179,direct,desktop,PL,0,10/3/21
f55f39e1,direct,desktop,CO,1,10/3/21
49ef254b,direct,desktop,US,1,10/3/21
240eceb4,direct,desktop,GB,0,6/16/22
016148c3,direct,desktop,GB,0,6/16/22
b5b1f2be,direct,desktop,US,1,6/16/22
f4015c8c,direct,desktop,US,1,6/16/22
25349b20,direct,desktop,PT,1,6/16/22
407074b2,direct,desktop,IN,1,6/16/22
4e126104,direct,desktop,GB,0,6/16/22
53c1d7ce,direct,desktop,AE,0,6/16/22
5b33d57a,direct,desktop,MX,0,6/16/22
87890ca8,direct,desktop,ES,0,6/16/22
17d37700,direct,desktop,CA,0,6/16/22
dec56ab1,direct,desktop,ES,1,6/16/22
0db0fd74,direct,desktop,DE,0,6/16/22
eca71a76,direct,desktop,OM,1,6/16/22
3f273323,direct,desktop,US,0,6/16/22
9020aacd,direct,desktop,US,1,6/16/22
a12447ec,direct,desktop,TR,0,6/16/22
45d57168,direct,desktop,US,1,6/16/22
e10e6fb9,direct,desktop,CL,0,6/16/22
68f39033,direct,desktop,ES,0,6/16/22
ad645f6b,direct,desktop,GB,1,6/16/22
f4ced22f,direct,desktop,US,1,6/16/22
3211a38e,direct,desktop,FR,0,12/15/18
e71f22ee,direct,desktop,GB,0,12/15/18
43db9498,direct,desktop,CZ,0,12/15/18
37404638,direct,desktop,AU,0,12/15/18
fd044be0,direct,desktop,US,0,12/15/18
504f2c3f,direct,desktop,PT,0,12/15/18
b9a185ec,direct,desktop,MX,0,12/15/18
014d2bec,direct,desktop,US,0,12/15/18
bde05fcf,direct,desktop,US,0,12/15/18
5b9223e8,direct,desktop,US,0,12/15/18
3839d091,direct,desktop,US,1,12/15/18
9d243c99,direct,desktop,US,0,12/15/18
4fa0522e,direct,desktop,HK,0,12/15/18
531f0b84,direct,desktop,US,0,12/15/18
f003812d,direct,desktop,US,0,12/15/18
969c6336,direct,desktop,NL,0,12/15/18
c0c652e5,direct,desktop,US,0,12/15/18
03667c88,direct,desktop,GR,0,12/15/18
79ef0697,direct,desktop,US,0,8/28/19
3f02efdf,direct,desktop,JP,1,8/28/19
26e85f16,direct,desktop,US,0,8/28/19
977ef986,direct,desktop,CA,0,8/28/19
444bf0ad,direct,desktop,US,0,8/28/19
98190b71,direct,desktop,AU,0,8/28/19
00a9b697,direct,desktop,US,0,8/28/19
5f621961,direct,desktop,CA,1,8/28/19
fc8cf021,direct,desktop,BR,0,8/28/19
c7994b75,direct,desktop,IN,0,8/28/19
382e9a06,direct,desktop,CA,0,8/28/19
d78511e8,direct,desktop,HK,0,8/28/19
45ea7196,direct,desktop,FR,0,8/28/19
bd37f6bc,direct,desktop,US,0,8/28/19
6ba7c61e,direct,desktop,US,1,8/28/19
0f92c46c,direct,desktop,US,0,8/28/19
30be8c55,direct,desktop,US,0,8/28/19
b277af5f,direct,desktop,MX,0,8/28/19
88721a44,direct,desktop,US,0,8/28/19
5915c460,direct,desktop,FR,1,8/28/19
0139ae67,direct,desktop,IT,1,8/28/19
340ece71,direct,desktop,GB,0,8/28/19
692e098e,direct,desktop,AU,1,8/28/19
1e13724d,direct,desktop,US,0,8/28/19
e69d84b6,direct,desktop,US,0,8/28/19
db9715ee,direct,desktop,GB,1,8/28/19
a9b997f7,direct,desktop,AU,1,5/10/20
a473d95e,direct,desktop,US,1,5/10/20
6fa576ad,direct,desktop,US,1,5/10/20
12799438,direct,desktop,PL,0,5/10/20
bc07c45a,direct,desktop,AU,0,5/10/20
fd087888,direct,desktop,CL,0,5/10/20
ff7fb2c8,direct,desktop,US,0,5/10/20
b92c0793,direct,desktop,NZ,0,5/10/20
ab35c183,direct,desktop,US,0,5/10/20
8f9db927,direct,desktop,US,0,5/10/20
cc94a401,direct,desktop,HK,0,5/10/20
503791a2,direct,desktop,FR,0,5/10/20
434c8c32,direct,desktop,CA,0,5/10/20
2e19cf60,direct,desktop,US,0,5/10/20
cebc2647,direct,desktop,US,0,5/10/20
708dc5a8,direct,desktop,DE,0,5/10/20
00617b5c,direct,desktop,US,0,5/10/20
503995af,direct,desktop,EG,0,5/10/20
bcf861d2,direct,desktop,US,0,5/10/20
bfc9fd3e,direct,desktop,US,0,5/10/20
804d46eb,direct,desktop,JP,0,5/10/20
52f92381,direct,desktop,US,0,5/10/20
140cb767,direct,desktop,US,0,5/10/20
656feb70,direct,desktop,CA,1,5/10/20
48863a96,direct,desktop,DE,0,5/10/20
d627daf6,direct,desktop,US,0,5/10/20
6e7cdea4,direct,desktop,US,0,5/10/20
16f2e2c4,direct,desktop,US,1,5/10/20
d1001836,direct,desktop,GB,1,5/10/20
79f941a8,direct,desktop,AU,1,5/10/20
f70c0bf2,direct,desktop,PE,1,5/10/20
17e74598,direct,desktop,US,1,5/10/20
5ee19f29,direct,desktop,NL,0,5/10/20
75fdaac2,direct,desktop,US,0,5/10/20
c304b27f,direct,desktop,US,1,5/10/20
4a927718,direct,desktop,US,1,5/10/20
6e872c3a,direct,desktop,MX,1,5/10/20
2325faab,direct,desktop,US,1,5/10/20
b8552c7d,direct,desktop,KR,1,5/10/20
71314241,direct,desktop,DE,1,5/10/20
f4cb145e,direct,desktop,PT,0,5/10/20
7ba51549,direct,desktop,US,0,5/10/20
8e3aeeb0,direct,desktop,CA,0,5/10/20
804553d8,direct,desktop,CA,1,5/10/20
3d5ee1e0,direct,desktop,GB,1,5/10/20
2744e1b0,direct,desktop,NL,0,5/10/20
9f1abe70,direct,desktop,US,0,5/10/20
f794113c,direct,desktop,JP,0,5/10/20
900d0334,direct,desktop,GB,1,5/10/20
f7856e60,direct,desktop,BR,1,5/10/20
fcfb7017,direct,desktop,AU,1,5/10/20
2da11129,direct,desktop,US,1,5/10/20
ce40f4ae,direct,desktop,GB,1,5/10/20
5248ad04,direct,desktop,FR,1,5/10/20
c253bf89,direct,desktop,US,1,5/10/20
ad6e5f12,direct,desktop,US,1,5/10/20
7edc9efb,direct,desktop,GB,1,5/10/20
29e6dfb9,direct,desktop,DE,0,5/10/20
5c7386ae,direct,desktop,US,0,5/10/20
3b248445,direct,desktop,US,0,1/21/21
2323e3be,direct,desktop,JP,1,1/21/21
9d85c145,direct,desktop,AU,1,1/21/21
32712dbc,direct,desktop,RU,1,1/21/21
a0be8926,direct,desktop,US,1,1/21/21
9225f4b8,direct,desktop,ES,0,1/21/21
2bc78c88,direct,desktop,US,0,1/21/21
a88e186a,direct,desktop,AU,1,1/21/21
c283e3d2,direct,desktop,US,1,1/21/21
a5fbcbcb,direct,desktop,US,1,1/21/21
9fcc7dea,direct,desktop,PT,0,1/21/21
211f098f,direct,desktop,US,0,1/21/21
e413288d,direct,desktop,US,1,1/21/21
08a1fb12,direct,desktop,MX,0,1/21/21
931fae39,direct,desktop,US,1,1/21/21
264b666b,direct,desktop,US,1,1/21/21
51bbf751,direct,desktop,US,1,1/21/21
6571e9b3,direct,desktop,MA,1,1/21/21
e6ad824d,direct,desktop,DE,0,1/21/21
666eaf35,direct,desktop,GB,0,1/21/21
24f88e56,direct,desktop,PL,1,1/21/21
195a361d,direct,desktop,IT,0,1/21/21
ea27f120,direct,desktop,CW,1,1/21/21
3f894b0d,direct,desktop,GR,0,1/21/21
c15bbfb1,direct,desktop,US,0,1/21/21
5748266b,direct,desktop,ES,1,1/21/21
4396dfc0,direct,desktop,ES,0,1/21/21
59deca1d,direct,desktop,EE,0,1/21/21
3d502496,direct,desktop,AU,1,1/21/21
059e7b4e,direct,desktop,US,0,1/21/21
ab14b9a3,direct,desktop,FI,0,1/21/21
039ed65f,direct,desktop,US,0,1/21/21
9a53cea2,direct,desktop,US,0,1/21/21
96d3c04a,direct,desktop,MX,0,1/21/21
f7193b4f,direct,desktop,NL,0,1/21/21
695fb57e,direct,desktop,AU,0,1/21/21
882f1a04,direct,desktop,NO,1,1/21/21
40d1fbc9,direct,desktop,BR,0,1/21/21
38b258fe,direct,desktop,FR,1,1/21/21
72cab7b3,direct,desktop,DE,0,1/21/21
b345a228,direct,desktop,DK,0,1/21/21
6ae148f4,direct,desktop,US,1,1/21/21
71365f6c,direct,desktop,JP,0,1/21/21
bfb56cf5,direct,desktop,US,0,1/21/21
c1b14b99,direct,desktop,MX,1,1/21/21
fdb82202,direct,desktop,AU,0,1/21/21
1db94753,direct,desktop,US,0,1/21/21
11424539,direct,desktop,NO,1,1/21/21
54e93b5d,direct,desktop,DE,1,1/21/21
459dba12,direct,desktop,PL,1,1/21/21
d2776160,direct,desktop,US,1,1/21/21
e918cdd7,direct,desktop,SE,1,1/21/21
99865ffd,direct,desktop,US,0,1/21/21
92ad2606,direct,desktop,US,0,1/21/21
fa92da0c,direct,desktop,ZA,0,1/21/21
6b59e1b8,direct,desktop,GB,1,1/21/21
f64416ed,direct,desktop,AU,0,1/21/21
cef234d7,direct,desktop,PL,1,1/21/21
96b64696,direct,desktop,UA,0,1/21/21
d25b91d7,direct,desktop,DK,1,1/21/21
244c2d78,direct,desktop,US,1,1/21/21
edd51e89,direct,desktop,US,1,1/21/21
8a9be872,direct,desktop,AU,1,1/21/21
7de7278f,direct,desktop,US,0,1/21/21
18f260e7,direct,desktop,ES,0,1/21/21
059e0b11,direct,desktop,SK,1,1/21/21
f51aad73,direct,desktop,NL,1,1/21/21
c7aa3acd,direct,desktop,ES,0,1/21/21
7a5f96f4,direct,desktop,JP,1,1/21/21
1ba8c109,direct,desktop,GB,1,1/21/21
63e359ba,direct,desktop,PL,0,1/21/21
729de972,direct,desktop,US,0,1/21/21
af371f01,direct,desktop,IN,0,10/4/21
3a2b48cb,direct,desktop,US,0,10/4/21
fd5289cb,direct,desktop,US,0,10/4/21
c14cbeb3,direct,desktop,ZA,1,10/4/21
84c82e62,direct,desktop,US,0,10/4/21
3b4c8c49,direct,desktop,US,1,10/4/21
5c0c739f,direct,desktop,FR,1,10/4/21
3c8b9ccb,direct,desktop,US,1,10/4/21
a31f0d0d,direct,desktop,ZA,1,10/4/21
df8a43a4,direct,desktop,GB,0,10/4/21
73b38f68,direct,desktop,CR,1,10/4/21
12a66254,direct,desktop,JP,0,10/4/21
5b8a780d,direct,desktop,US,0,10/4/21
eb1264b4,direct,desktop,US,1,10/4/21
3016b596,direct,desktop,GB,0,10/4/21
8307582f,direct,desktop,US,1,10/4/21
6c9db5fe,direct,desktop,US,1,10/4/21
ed09cd2c,direct,desktop,RU,1,10/4/21
453fd82f,direct,desktop,US,1,10/4/21
8aead4fa,direct,desktop,IT,1,10/4/21
585e288d,direct,desktop,MX,1,10/4/21
bfca07b8,direct,desktop,US,0,10/4/21
6124d9fa,direct,desktop,AU,1,10/4/21
9e9d9bf7,direct,desktop,US,0,10/4/21
e6d2ce6e,direct,desktop,EG,0,10/4/21
82895f5b,direct,desktop,DE,0,10/4/21
127c3882,direct,desktop,UY,1,10/4/21
36fbb1f1,direct,desktop,DE,1,10/4/21
69de0f7d,direct,desktop,US,1,10/4/21
9a17e73d,direct,desktop,DK,1,10/4/21
e149e74d,direct,desktop,US,1,10/4/21
a72d28ba,direct,desktop,GB,1,10/4/21
8e733590,direct,desktop,JO,1,10/4/21
01e0e663,direct,desktop,US,1,10/4/21
93db1075,direct,desktop,US,0,10/4/21
e2c24099,direct,desktop,US,0,10/4/21
0ba58358,direct,desktop,AT,0,10/4/21
1c6ac390,direct,desktop,LK,0,10/4/21
43534f52,direct,desktop,GB,0,10/4/21
928de5f5,direct,desktop,US,0,10/4/21
cf4d591a,direct,desktop,US,0,10/4/21
312a9404,direct,desktop,AU,0,10/4/21
befe7b38,direct,desktop,NZ,0,10/4/21
4655b056,direct,desktop,NG,1,10/4/21
fa35cf5a,direct,desktop,US,0,10/4/21
4f8bf99a,direct,desktop,US,0,6/17/22
ebd4e338,direct,desktop,MO,1,6/17/22
42387075,direct,desktop,US,0,6/17/22
0d2cde97,direct,desktop,US,0,6/17/22
036a7854,direct,desktop,GB,0,6/17/22
9a93b5b4,direct,desktop,US,1,6/17/22
66a378cb,direct,desktop,US,1,6/17/22
d5a5aa2d,direct,desktop,US,1,6/17/22
48c23371,direct,desktop,AU,1,6/17/22
f30731b2,direct,desktop,US,1,6/17/22
da73a94d,direct,desktop,DE,1,6/17/22
adca6172,direct,desktop,US,0,6/17/22
a9d88574,direct,desktop,CL,0,6/17/22
6d72df3e,direct,desktop,MZ,0,6/17/22
837cab13,direct,desktop,SE,0,6/17/22
90bd68cc,direct,desktop,AU,0,6/17/22
a04b3eaa,direct,desktop,DE,0,6/17/22
30afa73f,direct,desktop,US,1,6/17/22
5e33a5c4,direct,desktop,AR,1,6/17/22
094e40b5,direct,desktop,DE,1,6/17/22
44f3bdf5,direct,desktop,US,1,6/17/22
e02207fc,direct,desktop,RO,0,6/17/22
73f7eb0d,direct,desktop,CR,0,6/17/22
18901103,direct,desktop,BR,1,6/17/22
d64e18d3,direct,desktop,US,1,6/17/22
1ae7bcd8,direct,desktop,IL,1,6/17/22
5b292262,direct,desktop,FR,0,6/17/22
f7689ea6,direct,desktop,US,0,6/17/22
8797006e,direct,desktop,US,1,6/17/22
18a6b734,direct,desktop,JP,1,6/17/22
12c113dc,direct,desktop,US,1,6/17/22
ecdd641e,direct,desktop,US,1,6/17/22
c1091681,direct,desktop,AT,0,6/17/22
c2b1b440,direct,desktop,US,1,6/17/22
4e2a9014,direct,desktop,CA,1,6/17/22
042455b8,direct,desktop,US,1,6/17/22
0464e90b,direct,desktop,US,0,12/16/18
007fd3db,direct,desktop,US,0,12/16/18
8eb07492,direct,desktop,US,0,12/16/18
d234972a,direct,desktop,CA,0,12/16/18
ab8fc2e0,direct,desktop,UA,0,12/16/18
a984ca92,direct,desktop,PE,0,12/16/18
923b8ed5,direct,desktop,US,1,12/16/18
e13c6f54,direct,desktop,ES,0,12/16/18
0ea25ab1,direct,desktop,AU,0,12/16/18
4e3c5c07,direct,desktop,HN,0,12/16/18
b7121907,direct,desktop,US,0,12/16/18
a47f0593,direct,desktop,US,0,12/16/18
e62fd81b,direct,desktop,US,0,12/16/18
31645a43,direct,desktop,DE,1,8/29/19
f3a2c600,direct,desktop,AU,0,8/29/19
5125c65a,direct,desktop,US,0,8/29/19
0c08d6af,direct,desktop,US,1,8/29/19
ac2610fe,direct,desktop,US,1,8/29/19
8bf8c222,direct,desktop,US,1,8/29/19
f549387b,direct,desktop,US,0,8/29/19
01158ec2,direct,desktop,US,0,8/29/19
459ab715,direct,desktop,KR,0,8/29/19
bf205b57,direct,desktop,DE,0,8/29/19
73a14e69,direct,desktop,US,0,8/29/19
878d502b,direct,desktop,GB,0,8/29/19
ee6b9bd6,direct,desktop,GR,0,8/29/19
7117ac8b,direct,desktop,FR,0,8/29/19
27e283ad,direct,desktop,BR,0,8/29/19
3b1a7dc6,direct,desktop,US,0,8/29/19
eb7792f3,direct,desktop,AU,1,8/29/19
c89b6c8a,direct,desktop,US,0,8/29/19
339a60fd,direct,desktop,FR,0,8/29/19
4a00649d,direct,desktop,US,0,8/29/19
d8bbbdc7,direct,desktop,US,0,8/29/19
ead98ebd,direct,desktop,DE,0,8/29/19
82c85798,direct,desktop,US,0,8/29/19
d51baa39,direct,desktop,HU,0,5/11/20
43485621,direct,desktop,SG,1,5/11/20
4ad745da,direct,desktop,US,0,5/11/20
599c61c1,direct,desktop,US,1,5/11/20
7024e691,direct,desktop,IE,0,5/11/20
5e69bb49,direct,desktop,GB,1,5/11/20
f32ce67c,direct,desktop,IT,0,5/11/20
70de3cd1,direct,desktop,US,0,5/11/20
d046aba2,direct,desktop,GB,1,5/11/20
5b3e957e,direct,desktop,US,0,5/11/20
c9669081,direct,desktop,US,0,5/11/20
d61f8332,direct,desktop,US,0,5/11/20
a7a05512,direct,desktop,US,0,5/11/20
831546ac,direct,desktop,US,0,5/11/20
fae6e10a,direct,desktop,DE,1,5/11/20
9a362c0b,direct,desktop,US,0,5/11/20
6bacdca7,direct,desktop,BR,0,5/11/20
acfa57bf,direct,desktop,US,0,5/11/20
40f728b0,direct,desktop,CA,0,5/11/20
8e2d2a77,direct,desktop,NL,0,5/11/20
23eb924d,direct,desktop,CA,0,5/11/20
8301085d,direct,desktop,ES,0,5/11/20
aad2add3,direct,desktop,MX,0,5/11/20
180214bd,direct,desktop,US,1,5/11/20
67b9bbb1,direct,desktop,UA,0,5/11/20
e28e3710,direct,desktop,KZ,0,5/11/20
4329f10a,direct,desktop,US,1,5/11/20
64d51dd4,direct,desktop,US,1,5/11/20
03bf09d1,direct,desktop,US,0,5/11/20
0e79e43c,direct,desktop,BE,0,5/11/20
94c1a376,direct,desktop,BR,1,5/11/20
5b4a410a,direct,desktop,DE,1,5/11/20
808eadaa,direct,desktop,GB,0,5/11/20
40d42f62,direct,desktop,US,0,5/11/20
adfcdf06,direct,desktop,IE,0,5/11/20
3fb5642c,direct,desktop,US,1,5/11/20
afc3c93a,direct,desktop,GB,1,5/11/20
0648c91f,direct,desktop,BR,1,5/11/20
4f1b9c81,direct,desktop,IT,1,5/11/20
e345a590,direct,desktop,JP,0,5/11/20
dbbdd07c,direct,desktop,US,1,5/11/20
664deffb,direct,desktop,US,0,5/11/20
15d5220d,direct,desktop,US,0,5/11/20
f60ad9b4,direct,desktop,PT,0,5/11/20
dac9928c,direct,desktop,US,0,5/11/20
605a4179,direct,desktop,AT,0,5/11/20
c738c462,direct,desktop,US,0,5/11/20
750b1c79,direct,desktop,MX,0,5/11/20
05e0414c,direct,desktop,ES,0,5/11/20
e4b41339,direct,desktop,PK,0,5/11/20
6dbf752f,direct,desktop,US,0,1/22/21
999db8e8,direct,desktop,JP,1,1/22/21
58705289,direct,desktop,GB,0,1/22/21
093bb794,direct,desktop,US,1,1/22/21
451f28af,direct,desktop,MA,0,1/22/21
0d8bad91,direct,desktop,US,1,1/22/21
1a83b8e1,direct,desktop,GB,0,1/22/21
7c2593cb,direct,desktop,US,1,1/22/21
3058d026,direct,desktop,US,0,1/22/21
7f1f099e,direct,desktop,US,0,1/22/21
65b6d1c4,direct,desktop,US,1,1/22/21
e14ded89,direct,desktop,BE,1,1/22/21
39bcc5b4,direct,desktop,US,0,1/22/21
e1f3db6d,direct,desktop,FR,1,1/22/21
74dc1853,direct,desktop,IN,1,1/22/21
31360f4e,direct,desktop,AE,1,1/22/21
e19b98c4,direct,desktop,SE,1,1/22/21
31149a3a,direct,desktop,FR,0,1/22/21
14e8fab9,direct,desktop,US,1,1/22/21
f21f6cd0,direct,desktop,JP,1,1/22/21
63b4c8b9,direct,desktop,US,1,1/22/21
ce51b9a0,direct,desktop,US,0,1/22/21
22979d50,direct,desktop,GB,1,1/22/21
c833c19b,direct,desktop,BE,0,1/22/21
14900d2a,direct,desktop,PE,0,1/22/21
ed9cf9d6,direct,desktop,US,0,1/22/21
f3841a96,direct,desktop,BG,1,1/22/21
6b8ef44e,direct,desktop,US,0,1/22/21
db4754d5,direct,desktop,BR,0,1/22/21
e430d24e,direct,desktop,BR,0,1/22/21
3accd083,direct,desktop,FR,0,1/22/21
5f8ba6fb,direct,desktop,US,0,1/22/21
2.99E+62,direct,desktop,IL,0,1/22/21
703f9f2d,direct,desktop,PL,1,1/22/21
59dd1ea0,direct,desktop,BR,1,1/22/21
65fa63b8,direct,desktop,CA,1,1/22/21
a195417c,direct,desktop,DE,0,1/22/21
ccf0bff8,direct,desktop,IE,0,1/22/21
c249296e,direct,desktop,US,1,1/22/21
a5eadd95,direct,desktop,JP,1,1/22/21
7c345ded,direct,desktop,TR,0,1/22/21
29aaa626,direct,desktop,US,1,1/22/21
a45fe51b,direct,desktop,US,0,1/22/21
5f9c457b,direct,desktop,US,1,1/22/21
c69d74a0,direct,desktop,US,0,1/22/21
e22f2416,direct,desktop,AU,1,1/22/21
c161ba90,direct,desktop,GB,1,1/22/21
e161b9dc,direct,desktop,KR,0,1/22/21
c49e3561,direct,desktop,JP,0,1/22/21
04bef355,direct,desktop,NL,1,1/22/21
93975d74,direct,desktop,TR,0,1/22/21
bea15d19,direct,desktop,PT,0,1/22/21
a67c0bc6,direct,desktop,JP,0,1/22/21
03a22e55,direct,desktop,CA,0,1/22/21
f5993356,direct,desktop,AR,1,1/22/21
1b2450d9,direct,desktop,US,0,1/22/21
f60a501c,direct,desktop,BR,0,1/22/21
c07cff1d,direct,desktop,AU,0,1/22/21
2bc2761b,direct,desktop,US,1,1/22/21
c13b1392,direct,desktop,US,1,1/22/21
270bad9d,direct,desktop,US,0,1/22/21
f76389a2,direct,desktop,IN,0,1/22/21
5f2aea02,direct,desktop,CA,0,1/22/21
8c607530,direct,desktop,RU,1,1/22/21
0eca96fc,direct,desktop,DE,0,1/22/21
1cedb31c,direct,desktop,AU,1,1/22/21
526bf8c8,direct,desktop,RU,1,1/22/21
dd05b8b7,direct,desktop,AU,1,1/22/21
2f5bf3e1,direct,desktop,ES,1,1/22/21
036d83a3,direct,desktop,US,0,1/22/21
63d57e9a,direct,desktop,US,0,1/22/21
f0f9ea5d,direct,desktop,US,0,1/22/21
14be4cd1,direct,desktop,US,1,1/22/21
abd9815d,direct,desktop,TW,1,10/5/21
72713f2f,direct,desktop,NL,0,10/5/21
2b7fae7d,direct,desktop,US,1,10/5/21
885a894f,direct,desktop,GU,1,10/5/21
40707706,direct,desktop,CH,0,10/5/21
9c574587,direct,desktop,MX,1,10/5/21
f338a99e,direct,desktop,NZ,1,10/5/21
17daedc3,direct,desktop,US,1,10/5/21
7b8d0614,direct,desktop,US,0,10/5/21
8b71e39d,direct,desktop,MX,0,10/5/21
f13550b7,direct,desktop,IL,1,10/5/21
a3eba540,direct,desktop,US,1,10/5/21
44ff5d6f,direct,desktop,GB,0,10/5/21
25faabe0,direct,desktop,US,1,10/5/21
f972e86c,direct,desktop,JP,1,10/5/21
f44edf4a,direct,desktop,US,1,10/5/21
b825f0ed,direct,desktop,FR,1,10/5/21
aa8d36ec,direct,desktop,JP,1,10/5/21
66f58b16,direct,desktop,US,1,10/5/21
4e3ba363,direct,desktop,FR,1,10/5/21
7d122429,direct,desktop,ES,1,10/5/21
2d7bf7d5,direct,desktop,US,1,10/5/21
499c0165,direct,desktop,US,0,10/5/21
b5719b7c,direct,desktop,JP,1,10/5/21
9bfcc499,direct,desktop,CH,0,10/5/21
